ContrastType,InputSize,FreqRankVal,Variance,Mean,Maximum,Range
contrastive,2000,20,0.002184162027745063,0.05390088568348712,0.2140844155844156,0.2064857313738893
contrastive,2000,20,0.00345798556827014,0.06632939744472155,0.2399718045112782,0.23601347117794486
contrastive,2000,20,0.001962633355062896,0.06484851068613015,0.21188405797101448,0.204975845410628
contrastive,2000,20,0.0027277362374389896,0.067069054694885,0.19733333333333336,0.1910875420875421
contrastive,2000,20,0.0015339070818693409,0.05066366086957376,0.17882898550724632,0.1738058373590982
contrastive,5000,50,0.0007812380931082757,0.04250881005671633,0.16204473684210524,0.1583263024986709
contrastive,5000,50,0.0009643823496568269,0.0463618616180537,0.18537021154945682,0.18213629342080184
contrastive,5000,50,0.0011980816211876332,0.049252184456206494,0.1966090313916401,0.19465764604402833
contrastive,5000,50,0.0008767431571788339,0.04135109741928205,0.17795409429280398,0.17410794044665015
contrastive,5000,50,0.0011144362845141138,0.04604565851807176,0.19350972947318462,0.18821367684160567
contrastive,5000,50,0.0010699758094707913,0.047021253832276844,0.18813028169014082,0.1854832228666114
contrastive,5000,50,0.000875949461022871,0.044227307208936396,0.18241933040448416,0.18001234773374003
contrastive,5000,50,0.0010302814663227572,0.04459646010911258,0.17299412915851275,0.1693274624918461
contrastive,5000,50,0.0013428190129664466,0.05176765619646589,0.19912888436067244,0.19590452538631348
contrastive,5000,50,0.000994801181888397,0.04678003740938298,0.16705985231247572,0.16616655206433675
contrastive,5000,50,0.001087858611321382,0.04637630348780094,0.18791040100250628,0.1841225222146275
contrastive,5000,50,0.0010306981059252302,0.04406055093914471,0.18322939068100358,0.18012660165716193
contrastive,5000,50,0.0010594995854661957,0.044601630173846135,0.19637394514767934,0.19176593121039712
contrastive,5000,50,0.001153446964119711,0.04846961913690043,0.18633333333333332,0.18311363636363637
contrastive,5000,50,0.000985176299701115,0.04635420642258708,0.18865837459244053,0.18452077769321573
contrastive,5000,50,0.0012501524195084374,0.04984417098490837,0.20380952380952383,0.19983516483516486
contrastive,5000,50,0.0012694480035803498,0.04477516717217199,0.19767915844838924,0.1947347140039448
contrastive,5000,50,0.0009802505777801811,0.04663121568145401,0.18497157622739016,0.18208268733850128
contrastive,5000,50,0.0010703050809774486,0.04444994395072774,0.176969696969697,0.17399158565012227
contrastive,5000,50,0.0009767306481517695,0.04617036571950498,0.17134554334554333,0.16880448054361097
contrastive,5000,50,0.0008222382079200366,0.04399191505741092,0.1799747474747475,0.17574494949494954
contrastive,5000,50,0.001267999258092556,0.048173711594352873,0.19367470624613484,0.1907335297755466
contrastive,5000,50,0.000879342984180092,0.044616181163778204,0.17205882352941176,0.1683855233635743
contrastive,5000,50,0.0013371018330034638,0.04846267399511763,0.20121951219512196,0.19838617886178864
contrastive,5000,50,0.0011040318656821233,0.044409657904042985,0.20663043478260873,0.20178225664495691
contrastive,5000,50,0.0010225615354400603,0.044157406458022276,0.19110828025477705,0.1881117876962407
contrastive,5000,50,0.0011337988618246705,0.0464940621602517,0.18910074265418148,0.18463714112161442
contrastive,5000,50,0.000983300492128293,0.04132305852411694,0.1704166666666667,0.16684770114942532
contrastive,5000,50,0.0013025136751568572,0.04915729815377951,0.19771986062717772,0.19388347851335658
contrastive,5000,50,0.0009554685577830093,0.04682908449087546,0.17743809523809523,0.17385966386554622
contrastive,5000,50,0.0010657660980649217,0.047119928371431696,0.1893735849056604,0.1859949770958132
contrastive,5000,50,0.0011257377763084946,0.04593102126663726,0.192,0.1898030303030303
contrastive,5000,50,0.0009424057076549178,0.04418173411962194,0.17713517338995044,0.17473840072739705
contrastive,5000,50,0.0010425695686322462,0.04593047749390895,0.18413344407530452,0.17837561291924328
contrastive,5000,50,0.0009326235861701552,0.042788624659729844,0.17393687707641198,0.1711823417191369
contrastive,5000,50,0.0009165711876288772,0.043811571348401086,0.18012048192771085,0.17791994954084306
contrastive,5000,50,0.0008592323502311547,0.04257521428346283,0.17272544418370767,0.16889952176175876
contrastive,5000,50,0.0009053760175501277,0.04473792540037839,0.1736583483406226,0.16949829543056968
contrastive,5000,50,0.0011688731786409997,0.04794015250162404,0.19505584395154946,0.19315840805411355
contrastive,5000,50,0.0010468477830115534,0.04512407762975325,0.19112554112554114,0.18637595389384054
contrastive,5000,50,0.001078089612294059,0.042797166671079655,0.1847164422684619,0.18284464739666703
contrastive,5000,50,0.001112507735786867,0.04555889695470279,0.18018145161290322,0.17798015291160452
contrastive,5000,50,0.001082418872061097,0.04665807129224989,0.1890342465753425,0.18491659951651898
contrastive,5000,50,0.00114568991877778,0.045745019399235365,0.17737124944021498,0.17322839229735784
contrastive,5000,50,0.0011784353542351838,0.04777343448221866,0.19577067669172932,0.19267543859649122
contrastive,5000,50,0.0010639937323814717,0.0435563344218779,0.19648585182576023,0.1918797912196996
contrastive,5000,50,0.0007433870726876673,0.04280108079434447,0.14946421737466514,0.1454026789131267
contrastive,5000,50,0.0008910075563776159,0.04469513719489212,0.16121951219512196,0.15726117886178861
contrastive,5000,50,0.001066805237534486,0.04659602222055194,0.18128205128205127,0.17783014087361912
contrastive,5000,50,0.0009995660285040918,0.04927190400660927,0.1713289183222958,0.16737619104956852
contrastive,10000,100,0.0008631988698109932,0.04017948123826473,0.22191577409931842,0.21794752013106447
contrastive,10000,100,0.0008049177880432604,0.039500362053831665,0.2297849025974026,0.22733392220524576
contrastive,10000,100,0.000937300437224129,0.04204382294581543,0.2328111231491513,0.22958195648248464
contrastive,10000,100,0.003918716989021946,0.04562618165747776,0.48714285714285716,0.4828612896537425
contrastive,10000,100,0.002944782787422773,0.044785930679817065,0.425,0.422
contrastive,10000,100,0.0039045947650511747,0.048814123994422545,0.49128787878787883,0.4874972223715571
contrastive,10000,100,0.0008721698545550527,0.04035821264091109,0.21888211382113823,0.21702686407598024
contrastive,10000,100,0.0007309340907619765,0.03879381845941226,0.20625390951940442,0.2029205761860711
contrastive,10000,100,0.0007300114010594276,0.039301759292645004,0.20139534883720933,0.19901439645625696
contrastive,10000,100,0.0007428018152812686,0.03995051958086342,0.19855437665782494,0.19498791070136362
contrastive,10000,100,0.0008806375440977358,0.03998690352117376,0.21163123500703118,0.20820703544421776
contrastive,10000,100,0.0008472723523066894,0.041218383314711934,0.21264275766016713,0.20863160783438317
contrastive,10000,100,0.0007867686165420325,0.03949507241667072,0.21481801886057203,0.21144171710796852
contrastive,10000,100,0.0007098074779767747,0.03995303287060555,0.20453361344537815,0.20349465240641712
contrastive,10000,100,0.0008285217835042823,0.03910030756907845,0.22248552387195458,0.2198156812870333
contrastive,10000,100,0.0007825603016498786,0.03834022941489983,0.23336206896551723,0.2303353131126744
contrastive,10000,100,0.0013013488562113324,0.041694901476067664,0.24811904761904766,0.24504545454545457
contrastive,10000,100,0.0006660897366618751,0.03724589532504246,0.1892073732718894,0.18535710589221027
contrastive,10000,100,0.0009768362364036243,0.04199018753694205,0.2275314219995071,0.22498750308058818
contrastive,10000,100,0.0007658127210458976,0.038238932441733986,0.20515127080376724,0.20128883694133337
contrastive,10000,100,0.0008633696572310942,0.03772672286030801,0.23604233654876744,0.23382011432654523
contrastive,10000,100,0.0008691913704262483,0.0396037805657258,0.2152852852852853,0.21168051865172025
contrastive,10000,100,0.0008702760631332978,0.03972158608678613,0.21857263448699255,0.21579180420616226
contrastive,10000,100,0.0007302585485174472,0.03765417899267131,0.2142826521024196,0.2111811483430211
contrastive,10000,100,0.0008570015323797937,0.0404730568567451,0.23380950436841674,0.23077808861974272
contrastive,10000,100,0.0008475233290210815,0.039418981057196455,0.2114525513012029,0.2087408185894702
contrastive,10000,100,0.0008809418918206539,0.039469765944715754,0.22836556632222266,0.22514334410000045
contrastive,10000,100,0.0009118644697728379,0.04160915720929532,0.2232604166666667,0.21973477564102567
contrastive,10000,100,0.0009967921228024234,0.041271788172639226,0.212732782369146,0.2106982996105253
contrastive,10000,100,0.0008246437268158218,0.03783580921639544,0.21226586102719036,0.20819534820667754
contrastive,10000,100,0.0008990897720012823,0.04023739437007031,0.2167606837606838,0.21354639804639808
contrastive,10000,100,0.0007797917341273175,0.04100133419214586,0.20870833333333333,0.20518659420289856
contrastive,10000,100,0.0008425201180813801,0.039066678886569166,0.222060922891324,0.22039638479000428
contrastive,10000,100,0.0012969273788262699,0.043145549578809304,0.23442350332594236,0.23158374673365026
contrastive,10000,100,0.001595981334675171,0.04166695386851614,0.29686274509803917,0.2941354723707664
contrastive,10000,100,0.0008206650099919961,0.04156224396875861,0.20566542948038177,0.20272425300979355
contrastive,10000,100,0.0008216328718108399,0.0392612751742624,0.20814570858283432,0.2052941028242518
contrastive,10000,100,0.0007243553112021386,0.03790740993889317,0.2063685234305924,0.2035669097010842
contrastive,10000,100,0.000853385807867703,0.03990217498949636,0.21519696969696966,0.212539627039627
contrastive,10000,100,0.0010235857590634926,0.04357705615264392,0.1963354037267081,0.19305852851066937
contrastive,10000,100,0.0008940451485321692,0.04092089559072377,0.228600583090379,0.22585166534146126
contrastive,10000,100,0.0008522470254088338,0.0399175142642423,0.21455070281124497,0.211481666584314
contrastive,10000,100,0.0008033867960270195,0.03834818973651029,0.21761352657004832,0.21504487867293326
contrastive,10000,100,0.0008748647596986997,0.04128641311863902,0.22644509476031216,0.2235701040837999
contrastive,10000,100,0.0007639469811289104,0.039428868146695016,0.21240296705192338,0.21061139796527234
contrastive,10000,100,0.0008184917068901333,0.03853124068600045,0.21730801830818786,0.21401519750547446
contrastive,10000,100,0.0008224501184500713,0.04359433739107946,0.19550211416490484,0.19245421866417917
contrastive,10000,100,0.0007753474591126003,0.037880402805869524,0.2072905952800282,0.20414625079974752
contrastive,10000,100,0.0007772487478812548,0.039694782713251116,0.21259615384615385,0.20989971050454923
contrastive,10000,100,0.0008082247037699278,0.03904241633212556,0.21559076103050048,0.21289148083855167
contrastive,21187,200,0.0007665771187641714,0.038520919094744706,0.2601727982162765,0.25750613154960983
contrastive,21187,200,0.0008392756711643877,0.03811487848872185,0.24671756601607348,0.2442656429391504
